index,url,header,num,num,adress,num
202, "https://wordpress.com/", "Create a site — Word", 1, 0, 13303893863173748, 0
203, "https://wordpress.com/", "Create a site — Word", 1, 0, 13303893952974018, 0
204, "https://wordpress.com/", "Create a site — Word", 1, 0, 13303893963953331, 0
205, "https://wordpress.com/", "Checkout — WordPress", 1, 0, 13303893982709567, 0
206, "https://www.google.com/", "fiverr - Google Sear", 1, 0, 13303917080294331, 0
207, "https://www.google.com/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
208, "https://clickserve.dartsearch.net/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
209, "https://tracker.trafficrash.com/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
210, "https://affnetmed.go2cloud.org/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
211, "https://affnetmed.go2cloud.org/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
212, "https://track.fiverr.com/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
213, "https://www.fiverr.com/", "Fiverr - Freelance S", 1, 0, 13303917092589412, 0
214, "https://www.fiverr.com/", "Fiverr / rajan_098__", 1, 0, 13303917515591236, 0
215, "https://www.google.com/", "yt - Google Search", 2, 0, 13304004934818998, 0
216, "https://www.youtube.com/", "YouTube", 2, 0, 13304014966667008, 0
217, "https://www.google.com/", "top paying it jobs -", 2, 0, 13304005008328266, 0
218, "https://www.google.com/", "highest paid it jobs", 2, 0, 13304005052290372, 0
219, "https://www.google.com/", "highest paid it jobs", 2, 0, 13304005067577667, 0
220, "https://www.google.com/", "which language is us", 2, 0, 13304005190560133, 0
221, "https://www.simplilearn.com/", "Top Data Science Pro", 1, 0, 13304005211283039, 0
222, "https://www.google.com/", "data science modules", 2, 0, 13304005278387953, 0
223, "https://www.google.com/", "what is data science", 2, 0, 13304005389815548, 0
224, "https://www.google.com/", "what is data science", 2, 0, 13304005443701738, 0
225, "https://www.google.com/", "what is data science", 1, 0, 13304005445984767, 0
226, "https://www.google.com/", "from where should i ", 2, 0, 13304005483992954, 0
227, "https://www.google.com/", "data science simle t", 4, 0, 13304005587898883, 0
228, "https://www.youtube.com/", "Solving real world d", 1, 0, 13304005551663022, 0
229, "https://www.google.com/", "data science simle t", 2, 0, 13304005578376149, 0
230, "https://www.google.com/", "data science using p", 3, 0, 13304005676906400, 0
231, "https://www.pdfdrive.com/", "Data Science with Py", 2, 0, 13304005671074815, 0
232, "https://www.pdfdrive.com/", "Data Science with Py", 1, 0, 13304005622049047, 0
233, "https://rovernments.xyz/", "Coupons Cashback O", 1, 0, 13304005623641259, 0
234, "https://www.getsmartyapp.com/", "Coupons Cashback O", 1, 0, 13304005623641259, 0
235, "https://www.getsmartyapp.com/", "Coupons Cashback O", 1, 0, 13304005623641259, 0
236, "https://www.joinsmarty.com/", "Chrome Web Store - E", 1, 0, 13304005641430003, 0
237, "https://chrome.google.com/", "Chrome Web Store - E", 1, 0, 13304005642428368, 0
238, "https://chrome.google.com/", "Smarty - Chrome Web ", 1, 0, 13304005645599870, 0
239, "https://www.joinsmarty.com/", "Coupons, Cashback, O", 1, 0, 13304005660446857, 0
240, "https://www.researchgate.net/", "(PDF) Introduction t", 2, 0, 13304005706626080, 0
241, "https://www.researchgate.net/", "ResearchGate", 1, 0, 13304005697827942, 0
242, "https://www.researchgate.net/", "Download citation of", 1, 0, 13304005709658003, 0
243, "https://www.google.com/", "where can i get pyth", 2, 0, 13304006043938753, 0
